"","ch.zip","lon","lat"
"43537","6105",-72.7038047,41.7721061
"43538","33351",-80.2711588,26.17785
"43539","11757",-73.3767641,40.6821467
"43540","11714",-73.4828374,40.7470968
"43541","14609",-77.5504779,43.1770344
"43542","6051",-72.7629126,41.6651577
"43543","7206",-74.1797766,40.6517773
"43544","7201",-74.2040745,40.6669059
"43545","8542",-74.6620003,40.3542647
"43546","14226",-78.7986181,42.9674726
"43547","10004",-74.0138541,40.7038704
"43548","33056",-80.2432839,25.9595052
"43549","12308",-73.9183464,42.8162941
"43550","11542",-73.6241855,40.8663111
"43551","8638",-74.7629661,40.2518754
"43552","10017",-73.9697795,40.7519846
"43553","53706",-89.4269287,43.1054334
"43554","14220",-78.821275,42.8446356
"43555","30044",-84.0695961,33.9327331
"43556","11575",-73.5889997,40.6786944
"43557","12202",-73.7654367,42.6322463
"43558","33704",-82.6321376,27.7929237
"43559","7023",-74.3851379,40.6407094
"43560","33062",-80.0926014,26.2474478
"43561","6855",-73.4003405,41.098813
"43562","32835",-81.4828198,28.5107872
"43563","11783",-73.49462,40.6599676
"43564","7624",-73.9301037,40.9694387
"43565","14617",-77.5963271,43.2202305
"43566","32792",-81.3014284,28.6092911
"43567","7083",-74.2531465,40.6843079
"43568","33139",-80.1484407,25.783312
"43569","7720",-74.0153231,40.2012739
"43570","14216",-78.8637428,42.9474532
"43571","7103",-74.197388,40.7383636
"43572","53715",-89.4008958,43.0592056
"43573","7631",-73.977126,40.8874882
"43574","8232",-74.511172,39.3983456
"43575","11717",-73.2411506,40.7754622
"43576","7940",-74.4232507,40.7623187
"43577","8863",-74.3088879,40.5309535
"43578","6513",-72.8692711,41.3220272
"43579","14622",-77.55621,43.2110525
"43580","32211",-81.5925427,30.3378989
"43581","55113",-93.1640525,45.0122826
"43582","7666",-74.0123851,40.8924932
"43583","7607",-74.0623244,40.9020267
"43584","7081",-74.3294199,40.699863
"43585","11232",-74.0079781,40.6560436
"43586","10528",-73.7183639,40.9783821
"43587","55108",-93.1855735,44.9790183
"43588","55420",-93.2734517,44.8365032
"43589","10803",-73.8036752,40.8996475
"43590","11762",-73.4474855,40.6826867
"43591","32818",-81.4828198,28.5802998
"43592","35816",-86.6157527,34.7438027
"43593","7013",-74.1768412,40.8663719
"43594","6607",-73.1674128,41.1743166
"43595","33181",-80.1484407,25.9003878
"43596","10954",-74.0123851,41.0991263
"43597","32817",-81.2408689,28.5880175
"43598","11417",-73.8448469,40.6736207
"43599","11428",-73.7389596,40.7226473
"43600","30341",-84.3016021,33.8992049
"43601","53716",-89.3274391,43.0709333
"43602","7030",-74.0270745,40.744052
"43603","10128",-73.9506774,40.7826039
"43604","7801",-74.5521869,40.9479587
"43605","11364",-73.7536695,40.7469886
"43606","14617",-77.5963271,43.2202305
"43607","53211",-87.879523,43.0824328
"43608","11436",-73.7977928,40.6718171
"43609","55432",-93.2641955,45.0935798
"43610","10952",-74.0828839,41.1091091
"43611","33015",-80.3268812,25.9358702
"43612","33463",-80.1316927,26.6064003
"43613","33604",-82.4590282,28.0165404
"43614","7066",-74.3176876,40.6189813
"43615","55420",-93.2734517,44.8365032
"43616","7083",-74.2531465,40.6843079
"43617","8007",-75.0523534,39.8667532
"43618","10528",-73.7183639,40.9783821
"43619","55444",-93.3001125,45.0972272
"43620","10952",-74.0828839,41.1091091
"43621","7450",-74.1063776,40.9845896
"43622","14302",-79.059163,43.0863355
"43623","11798",-73.3767641,40.7512158
"43624","8730",-74.0623244,40.1030781
"43625","55426",-93.3847969,44.954644
"43626","33136",-80.2042436,25.7870967
"43627","14904",-76.7913558,42.069498
"43628","10306",-74.1298684,40.5729336
"43629","33710",-82.723924,27.791959
"43630","14609",-77.5504779,43.1770344
"43631","12085",-73.9668408,42.6982438
"43632","33444",-80.0814292,26.4569636
"43633","8107",-75.0815557,39.9057907
"43634","30309",-84.3804888,33.7971137
"43635","8690",-74.6576091,40.2276834
"43636","7050",-74.2326058,40.7680056
"43637","7505",-74.172438,40.9163004
"43638","8078",-75.0786357,39.8525918
"43639","7522",-74.1797766,40.9234909
"43640","7014",-74.1298684,40.830167
"43641","11510",-73.6006342,40.6260153
"43642","30812",-82.0161996,33.3701528
"43643","11507",-73.6506776,40.7691114
"43644","55422",-93.3364004,45.0167268
"43645","32714",-81.4114142,28.6626293
"43646","53219",-87.9873724,42.996996
"43647","8751",-74.0828839,39.9483893
"43648","32601",-82.3289111,29.6422516
"43649","7718",-74.0828839,40.4174102
"43650","55124",-93.1980527,44.7497326
"43651","55106",-93.0485951,44.9687549
"43652","10031",-73.9506774,40.8270209
"43653","53218",-88.0020589,43.1088758
"43654","33701",-82.6321376,27.7696063
"43655","8401",-74.4408385,39.3685196
"43656","33146",-80.2711588,25.7213213
"43657","11950",-72.8456399,40.8093249
"43658","8830",-74.3176876,40.5693929
"43659","34741",-81.422404,28.3040861
"43660","10605",-73.7419017,41.0112762
"43661","14202",-78.8736493,42.8943161
"43662","8110",-75.0552739,39.9701797
"43663","11109",-73.9569225,40.7449081
"43664","14609",-77.5504779,43.1770344
"43665","30314",-84.412014,33.7539971
"43666","11542",-73.6241855,40.8663111
"43667","54136",-88.3385053,44.2690157
"43668","33401",-80.0533253,26.7153474
"43669","33323",-80.3101684,26.1512497
"43670","6119",-72.7274495,41.7660981
"43671","8741",-74.1680347,39.937763
"43672","32176",-81.0478643,29.2971256
"43673","33139",-80.1484407,25.783312
"43674","11426",-73.7213063,40.7349144
"43675","6118",-72.6032895,41.7516768
"43676","53129",-87.997164,42.9388315
"43677","53129",-87.997164,42.9388315
"43678","33426",-80.0814292,26.5386936
"43679","33786",-82.8398285,27.9233312
"43680","33604",-82.4590282,28.0165404
"43681","10466",-73.8477874,40.8887394
"43682","8108",-75.064035,39.9135471
"43683","8850",-74.4379073,40.4494047
"43684","7001",-74.2707509,40.5827122
"43685","10552",-73.8242621,40.9247625
"43686","33774",-82.8263615,27.8847538
"43687","7075",-74.0916944,40.8519315
"43688","33023",-80.2153998,25.9868744
"43689","11228",-74.0153231,40.6137658
"43690","33415",-80.1316927,26.6530817
"43691","7661",-74.0388252,40.9282671
"43692","8611",-74.7541889,40.2032304
"43693","55426",-93.3847969,44.954644
"43694","11550",-73.6241855,40.6986257
"43695","11210",-73.9447994,40.6285158
"43696","7974",-74.3997976,40.6996994
"43697","7006",-74.2824862,40.8515243
"43698","33714",-82.6753466,27.8185373
"43699","33145",-80.2265545,25.7534663
"43700","32205",-81.7294702,30.3065729
"43701","33463",-80.1316927,26.6064003
"43702","33444",-80.0814292,26.4569636
"43703","10028",-73.9521468,40.7766412
"43704","6052",-72.8101887,41.6530611
"43705","34741",-81.422404,28.3040861
"43706","8884",-74.3910019,40.398174
"43707","13116",-76.0072749,43.0747792
"43708","12304",-73.9065883,42.7765383
"43709","8741",-74.1680347,39.937763
"43710","11216",-73.9506774,40.6788319
"43711","55437",-93.3439291,44.825116
"43712","30346",-84.3410586,33.9260395
"43713","7857",-74.7015158,40.8967137
"43714","33138",-80.1819268,25.8558416
"43715","6108",-72.6210303,41.7785885
"43716","7202",-74.2149978,40.6517521
"43717","11691",-73.762495,40.6024346
"43718","14627",-77.623931,43.1318593
"43719","7031",-74.1298684,40.7906667
"43720","11563",-73.6742232,40.6589417
"43721","10466",-73.8477874,40.8887394
"43722","8840",-74.3646122,40.5461171
"43723","14223",-78.8439268,42.9719383
"43724","7205",-74.223802,40.695062
"43725","6902",-73.541744,41.0411194
"43726","33141",-80.1484407,25.8535635
"43727","33314",-80.2265545,26.0695412
"43728","11796",-73.1025036,40.7325535
"43729","30342",-84.3699767,33.8856615
"43730","8402",-74.505312,39.3317283
"43731","34698",-82.7832489,28.0339553
"43732","8701",-74.2061931,40.0807404
"43733","55443",-93.3337208,45.1243266
"43734","11050",-73.6948234,40.847001
"43735","33705",-82.6321376,27.7346248
"43736","11694",-73.8624893,40.5722132
"43737","6114",-72.6683333,41.737618
"43738","55814",-92.19,46.84
"43739","34205",-82.5889012,27.4872771
"43740","34237",-82.5131717,27.3430762
"43741","11510",-73.6006342,40.6260153
"43742","32931",-80.621591,28.3150144
"43743","33444",-80.0814292,26.4569636
"43744","7756",-74.0079781,40.2114561
"43745","11782",-73.0818468,40.7368396
"43746","11779",-73.1231585,40.8169046
"43747","33323",-80.3101684,26.1512497
"43748","11040",-73.6830521,40.7466623
"43749","12183",-73.6918806,42.7478224
"43750","33782",-82.7185282,27.8674465
"43751","33435",-80.0590804,26.5254562
"43752","53206",-87.9383822,43.0738036
"43753","11510",-73.6006342,40.6260153
"43754","30313",-84.39494,33.7657549
"43755","55113",-93.1640525,45.0122826
"43756","7083",-74.2531465,40.6843079
"43757","30324",-84.3594626,33.81842
"43758","33603",-82.4698603,27.9822094
"43759","7630",-74.0211989,40.9750092
"43760","32301",-84.2542195,30.4305062
"43761","8107",-75.0815557,39.9057907
"43762","11004",-73.7095365,40.7430884
"43763","53705",-89.4600369,43.0716332
"43764","32206",-81.6418656,30.346791
"43765","11096",-73.7536695,40.6184845
"43766","7762",-74.0241367,40.1601131
"43767","11419",-73.8213213,40.6900246
"43768","30345",-84.2858121,33.8484195
"43769","33756",-82.7940297,27.9413341
"43770","14226",-78.7986181,42.9674726
"43771","55433",-93.3132624,45.1670628
"43772","55104",-93.1629063,44.9516643
"43773","11767",-73.1408613,40.8441592
"43774","34690",-82.7293193,28.1940587
"43775","7606",-74.046169,40.859067
"43776","33708",-82.7940297,27.8131235
"43777","56075",7.5623594,50.3143821
"43778","31401",-81.0809848,32.081259
"43779","33033",-80.4367421,25.4921341
"43780","14588",-76.8728167,42.6841834
"43781","30345",-84.2858121,33.8484195
"43782","6702",-73.0449551,41.5567064
"43783","53226",-88.0411993,43.0513426
"43784","11566",-73.5535234,40.6488134
"43785","30322",-84.3259367,33.7980995
"43786","53726",-89.4245627,43.0690343
"43787","32208",-81.6802054,30.3893011
"43788","14614",-77.6120835,43.153975
"43789","32206",-81.6418656,30.346791
"43790","32826",-81.1802619,28.5898683
"43791","14853",-76.4830579,42.4467049
"43792","11385",-73.8948295,40.6980708
"43793","7666",-74.0123851,40.8924932
"43794","6114",-72.6683333,41.737618
"43795","7646",-74.0211989,40.9356215
"43796","30096",-84.1540659,33.9812131
"43797","11354",-73.8272029,40.7699016
"43798","55109",-93.0435224,45.0155505
"43799","11742",-73.0346244,40.8085015
"43800","13208",-76.1493891,43.0756836
"43801","7718",-74.0828839,40.4174102
"43802","8638",-74.7629661,40.2518754
"43803","10710",-73.8477874,40.9675084
"43804","10039",-73.9374517,40.8288377
"43805","33076",-80.2671381,26.3343894
"43806","33175",-80.3992652,25.7357116
"43807","14206",-78.8099472,42.8820351
"43808","6120",-72.6712894,41.7888066
"43809","14621",-77.6020569,43.1874752
"43810","8002",-75.0260667,39.9311729
"43811","53716",-89.3274391,43.0709333
"43812","11020",-73.7183639,40.7715091
"43813","8882",-74.3792737,40.4462997
"43814","10583",-73.7830861,40.9926382
"43815","35205",-86.8094808,33.489895
"43816","14212",-78.8241068,42.8954613
"43817","53223",-87.9824758,43.1666739
"43818","7052",-74.2531465,40.8029914
"43819","11714",-73.4828374,40.7470968
"43820","8034",-74.9968543,39.9021937
"43821","33973",-81.7294702,26.5974704
"43822","11572",-73.6359602,40.6311473
"43823","54301",-88.0167406,44.4812116
"43824","33066",-80.1791368,26.2563391
"43825","10065",-73.9624327,40.7645239
"43826","10035",-73.9271644,40.794065
"43827","11228",-74.0153231,40.6137658
"43828","33010",-80.2823063,25.839203
"43829","6519",-72.937198,41.2958246
"43830","35229",-86.8490126,33.4412139
"43831","12929",-73.7201413,44.7234692
"43832","11772",-72.9814877,40.7758652
"43833","7601",-74.0476378,40.8876273
"43834","8075",-74.955948,40.0223314
"43835","32511",-87.2922927,30.4056563
"43836","32304",-84.3857442,30.4649282
"43837","33436",-80.109357,26.5114554
"43838","7018",-74.2208673,40.7564795
"43839","12208",-73.7889689,42.6547387
"43840","33175",-80.3992652,25.7357116
"43841","10952",-74.0828839,41.1091091
"43842","11577",-73.6359602,40.7793075
"43843","6110",-72.7274495,41.7370975
"43844","7204",-74.2678169,40.6640714
"43845","6119",-72.7274495,41.7660981
"43846","8859",-74.3176876,40.4601511
"43847","14223",-78.8439268,42.9719383
"43848","53225",-88.0411993,43.1095503
"43849","30340",-84.2542195,33.9025669
"43850","6855",-73.4003405,41.098813
"43851","10463",-73.9095279,40.8803247
"43852","6614",-73.1231585,41.228775
"43853","10280",-74.0173484,40.7084274
"43854","34233",-82.4698603,27.2823268
"43855","11577",-73.6359602,40.7793075
"43856","55103",-93.1315648,44.9688472
"43857","55316",-93.3944439,45.1646841
"43858","7601",-74.0476378,40.8876273
"43859","36107",-86.2818753,32.3864315
"43860","11103",-73.9109977,40.7633726
"43861","6870",-73.5653021,41.0249257
"43862","10952",-74.0828839,41.1091091
"43863","36609",-88.1535352,30.6587002
"43864","11725",-73.2824331,40.8357683
"43865","7001",-74.2707509,40.5827122
"43866","11762",-73.4474855,40.6826867
"43867","13208",-76.1493891,43.0756836
"43868","53208",-87.962884,43.0499798
"43869","36609",-88.1535352,30.6587002
"43870","33135",-80.2349196,25.7686714
"43871","33604",-82.4590282,28.0165404
"43872","10954",-74.0123851,41.0991263
"43873","53220",-87.9873724,42.9678365
"43874","8820",-74.3548452,40.5757563
"43875","33401",-80.0533253,26.7153474
"43876","11714",-73.4828374,40.7470968
"43877","32208",-81.6802054,30.3893011
"43878","30274",-84.4015075,33.5528023
"43879","11566",-73.5535234,40.6488134
"43880","53223",-87.9824758,43.1666739
"43881","33334",-80.1372757,26.180392
"43882","33132",-80.1679758,25.7700009
"43883","14445",-77.4902726,43.1107124
"43884","34653",-82.7023383,28.2333343
"43885","6401",-73.0700421,41.3427765
"43886","33133",-80.2377078,25.7307897
"43887","8402",-74.505312,39.3317283
"43888","11572",-73.6359602,40.6311473
"43889","34205",-82.5889012,27.4872771
"43890","33602",-82.4563199,27.9552692
"43891","33060",-80.1149414,26.237305
"43892","33161",-80.1819268,25.8909628
"43893","11783",-73.49462,40.6599676
"43894","10707",-73.8257325,40.9606542
"43895","11576",-73.6506776,40.7987048
"43896","33460",-80.0590804,26.6188279
"43897","32511",-87.2922927,30.4056563
"43898","11414",-73.8477874,40.6616787
"43899","54301",-88.0167406,44.4812116
"43900","11572",-73.6359602,40.6311473
"43901","33326",-80.3769999,26.1089473
"43902","31401",-81.0809848,32.081259
"43903","10462",-73.8566087,40.8382522
"43904","55124",-93.1980527,44.7497326
"43905","6853",-73.4386466,41.0676906
"43906","10469",-73.8477874,40.8690303
"43907","53706",-89.4269287,43.1054334
"43908","8542",-74.6620003,40.3542647
"43909","14213",-78.8920444,42.9165666
"43910","6901",-73.5387991,41.0529585
"43911","6513",-72.8692711,41.3220272
"43912","11378",-73.9095279,40.7224092
"43913","53404",-87.8107561,42.750261
"43914","14617",-77.5963271,43.2202305
"43915","55428",-93.3811952,45.0527827
"43916","33967",-81.8115051,26.4792352
"43917","53206",-87.9383822,43.0738036
"43918","11757",-73.3767641,40.6821467
"43919","11757",-73.3767641,40.6821467
"43920","8084",-75.0173035,39.8269198
"43921","33181",-80.1484407,25.9003878
"43922","30602",-83.3749322,33.954258
"43923","10503",-73.8753525,41.0264709
"43924","33463",-80.1316927,26.6064003
"43925","8904",-74.4261821,40.502468
"43926","14607",-77.590597,43.1480375
"43927","12085",-73.9668408,42.6982438
"43928","33076",-80.2671381,26.3343894
"43929","11755",-73.1172573,40.8602892
"43930","53726",-89.4245627,43.0690343
"43931","35816",-86.6157527,34.7438027
"43932","55422",-93.3364004,45.0167268
"43933","7513",-74.1504204,40.9045824
"43934","11553",-73.5888575,40.7033646
"43935","11362",-73.7330753,40.7612957
"43936","33323",-80.3101684,26.1512497
"43937","55104",-93.1629063,44.9516643
"43938","30308",-84.3726049,33.7717008
"43939","55806",-92.131325,46.7619249
"43940","34231",-82.5131717,27.2612782
"43941","10014",-74.0094471,40.7366138
"43942","7093",-74.0094471,40.7860123
"43943","10036",-73.9932872,40.7602619
"43944","33161",-80.1819268,25.8909628
"43945","10034",-73.9212858,40.8721452
"43946","6107",-72.7629126,41.752238
"43947","30460",-81.7828033,32.4259367
"43948","33510",-82.3126294,27.956046
"43949","33756",-82.7940297,27.9413341
"43950","10522",-73.8713099,41.0102232
"43951","33415",-80.1316927,26.6530817
"43952","30008",-84.5903367,33.8955185
"43953","10538",-73.7536695,40.9342921
"43954","7704",-74.0358876,40.3610648
"43955","33483",-80.0590804,26.4670801
"43956","10018",-73.9932872,40.755322
"43957","53225",-88.0411993,43.1095503
"43958","32209",-81.6966306,30.3617348
"43959","8401",-74.4408385,39.3685196
"43960","10032",-73.9447994,40.8409822
"43961","11579",-73.6447908,40.842212
"43962","32266",-81.4086665,30.3173383
"43963","10455",-73.9080581,40.8147803
"43964","53202",-87.8991514,43.0439776
"43965","33709",-82.7401087,27.8219579
"43966","11729",-73.317812,40.7622141
"43967","11373",-73.8801301,40.737975
"43968","11361",-73.7742616,40.7622954
"43969","34231",-82.5131717,27.2612782
"43970","11741",-73.0700421,40.7941562
"43971","33603",-82.4698603,27.9822094
"43972","33612",-82.4427769,28.0563834
"43973","33606",-82.472568,27.9386915
"43974","55444",-93.3001125,45.0972272
"43975","11580",-73.706594,40.6710379
"43976","32612",-82.3248889,29.6517176
"43977","11803",-73.471054,40.7848157
"43978","8002",-75.0260667,39.9311729
"43979","14620",-77.6020569,43.1301942
"43980","13219",-76.2189421,43.0365582
"43981","7012",-74.1533563,40.843339
"43982","14220",-78.821275,42.8446356
"43983","33308",-80.1037721,26.1897731
"43984","32814",-81.3206873,28.5728973
"43985","14588",-76.8728167,42.6841834
"43986","11203",-73.9330429,40.6515882
"43987","14617",-77.5963271,43.2202305
"43988","34653",-82.7023383,28.2333343
"43989","6516",-72.9637728,41.2681575
"43990","14606",-77.6936948,43.168856
"43991","7047",-74.0241367,40.8053731
"43992","34103",-81.806039,26.1917113
"43993","7630",-74.0211989,40.9750092
"43994","12304",-73.9065883,42.7765383
"43995","11379",-73.8801301,40.7182124
"43996","11374",-73.8624893,40.7255722
"43997","33326",-80.3769999,26.1089473
"43998","12202",-73.7654367,42.6322463
"43999","33319",-80.2265545,26.1865098
"44000","11417",-73.8448469,40.6736207
"44001","53110",-87.8598861,42.9460825
"44002","33428",-80.2153998,26.3494101
"44003","14604",-77.6063541,43.1581207
"44004","11003",-73.706594,40.7006866
"44005","30312",-84.377861,33.7440941
"44006","36606",-88.1047287,30.6809949
"44007","30083",-84.1909841,33.7994803
"44008","10538",-73.7536695,40.9342921
"44009","11229",-73.9447994,40.5988077
"44010","36849",-85.4929785,32.5909562
"44011","10304",-74.0916944,40.6047352
"44012","7628",-73.9888797,40.948271
"44013","7607",-74.0623244,40.9020267
"44014","6615",-73.1290596,41.1661142
"44015","11003",-73.706594,40.7006866
"44016","11422",-73.7389596,40.6584068
"44017","14302",-79.059163,43.0863355
"44018","7878",-74.4774741,40.8698579
"44019","11216",-73.9506774,40.6788319
"44020","11694",-73.8624893,40.5722132
"44021","7090",-74.3411515,40.6519674
"44022","11208",-73.8713099,40.6749343
"44023","33901",-81.8770671,26.6235485
"44024","32807",-81.3014284,28.5513952
"44025","8021",-75.0026972,39.8073767
"44026","8105",-75.0903154,39.9546859
"44027","10466",-73.8477874,40.8887394
"44028","10310",-74.1181234,40.6307451
"44029","33154",-80.1261093,25.8871575
"44030","10456",-73.9095279,40.8310224
"44031","11558",-73.6477342,40.6031778
"44032","33404",-80.0702555,26.7712632
"44033","55113",-93.1640525,45.0122826
"44034","14217",-78.8778946,42.9752741
"44035","14261",-78.7323802,42.9733855
"44036","8824",-74.5521869,40.4227689
"44037","6851",-73.4062342,41.1339818
"44038","33710",-82.723924,27.791959
"44039","11566",-73.5535234,40.6488134
"44040","33463",-80.1316927,26.6064003
"44041","8701",-74.2061931,40.0807404
"44042","8110",-75.0552739,39.9701797
"44043","10801",-73.7889689,40.9196897
"44044","6112",-72.6919814,41.7895977
"44045","7109",-74.1650991,40.7956149
"44046","11510",-73.6006342,40.6260153
"44047","54302",-87.9775787,44.5087986
"44048","7201",-74.2040745,40.6669059
"44049","10463",-73.9095279,40.8803247
"44050","11433",-73.7860276,40.6997834
"44051","10301",-74.0946311,40.6274394
"44052","30332",-84.3811458,33.7700012
"44053","11565",-73.6683371,40.672917
"44054","33709",-82.7401087,27.8219579
"44055","14778",-78.4758571,42.0786337
"44056","8030",-75.1253492,39.8888931
"44057","33013",-80.2711588,25.8618743
"44058","14227",-78.7362845,42.8795568
"44059","33410",-80.0870155,26.8598894
"44060","11096",-73.7536695,40.6184845
"44061","7060",-74.4232507,40.6137438
"44062","32503",-87.2170395,30.4580512
"44063","36609",-88.1535352,30.6587002
"44064","53110",-87.8598861,42.9460825
"44065","36616",-88.04,30.69
"44066","33765",-82.7428057,27.9765043
"44067","11776",-73.0464309,40.9086014
"44068","7087",-74.0270745,40.773694
"44069","33607",-82.5348172,27.9741076
"44070","32207",-81.6363869,30.2949194
"44071","32922",-80.7380716,28.37512
"44072","11548",-73.6227136,40.8155959
"44073","34205",-82.5889012,27.4872771
"44074","10044",-73.9550857,40.7573053
"44075","7002",-74.1063776,40.658801
"44076","33351",-80.2711588,26.17785
"44077","32810",-81.4246931,28.6235111
"44078","7020",-73.9741874,40.8204965
"44079","11725",-73.2824331,40.8357683
"44080","14616",-77.6478852,43.2306445
"44081","11368",-73.8477874,40.7506343
"44082","11102",-73.9286341,40.7732937
"44083","8084",-75.0173035,39.8269198
"44084","7009",-74.2296713,40.8589645
"44085","53227",-88.0460894,42.9980102
"44086","55454",-93.2409552,44.9669685
"44087","7857",-74.7015158,40.8967137
"44088","8542",-74.6620003,40.3542647
"44089","7093",-74.0094471,40.7860123
"44090","7009",-74.2296713,40.8589645
"44091","7514",-74.1445487,40.923473
"44092","33620",-82.4129729,28.0634666
"44093","11423",-73.7683784,40.7170073
"44094","11001",-73.706594,40.720444
"44095","33014",-80.3045967,25.9109586
"44096","53140",-87.8255007,42.638141
"44097","32807",-81.3014284,28.5513952
"44098","53726",-89.4245627,43.0690343
"44099","32707",-81.3124341,28.6678749
"44100","8741",-74.1680347,39.937763
"44101","33436",-80.109357,26.5114554
"44102","33309",-80.1763467,26.1889227
"44103","33761",-82.7185282,28.0305402
"44104","33406",-80.0926014,26.6561841
"44105","33301",-80.128901,26.1242719
"44106","7024",-73.9653715,40.8562383
"44107","32257",-81.614468,30.2018746
"44108","33165",-80.3547286,25.7327581
"44109","11549",-73.6224729,40.7132609
"44110","11235",-73.9418603,40.5860069
"44111","7740",-73.9888797,40.2947027
"44112","10596",-73.9609634,41.2524164
"44113","30363",-84.400194,33.7910495
"44114","7206",-74.1797766,40.6517773
"44115","11793",-73.506402,40.6814503
"44116","33144",-80.3129541,25.7621935
"44117","55106",-93.0485951,44.9687549
"44118","35229",-86.8490126,33.4412139
"44119","14607",-77.590597,43.1480375
"44120","55435",-93.3338547,44.8721412
"44121","8805",-74.5404694,40.5702869
"44122","7756",-74.0079781,40.2114561
"44123","8046",-74.8857989,40.0330851
"44124","54301",-88.0167406,44.4812116
"44125","33702",-82.6321376,27.8512042
"44126","11731",-73.3119159,40.8647497
"44127","7624",-73.9301037,40.9694387
"44128","7008",-74.223802,40.5761692
"44129","53209",-87.9432837,43.1272254
"44130","10993",-73.9624327,41.212212
"44131","33184",-80.402048,25.756402
"44132","33024",-80.2235227,26.0195493
"44133","33132",-80.1679758,25.7700009
"44134","14614",-77.6120835,43.153975
"44135","10009",-73.9800645,40.7275043
"44136","11413",-73.7536695,40.6679426
"44137","55405",-93.3080409,44.9685475
"44138","8012",-75.0552739,39.7891108
"44139","10014",-74.0094471,40.7366138
"44140","10306",-74.1298684,40.5729336
"44141","8542",-74.6620003,40.3542647
"44142","10708",-73.8330844,40.9383349
"44143","10993",-73.9624327,41.212212
"44144","8104",-75.1136721,39.9175385
"44145","11550",-73.6241855,40.6986257
"44146","14619",-77.6478852,43.1352111
"44147","55101",-93.0901841,44.9513188
"44148","33019",-80.1261093,26.0275816
"44149","8902",-74.4818698,40.4430064
"44150","30344",-84.448772,33.6832181
"44151","53716",-89.3274391,43.0709333
"44152","11105",-73.9065883,40.7787902
"44153","6320",-72.106068,41.3631426
"44154","14611",-77.6364299,43.1530599
"44155","33463",-80.1316927,26.6064003
"44156","33442",-80.1540226,26.3042864
"44157","8850",-74.4379073,40.4494047
"44158","35216",-86.7919009,33.4306545
"44159","33629",-82.5131717,27.9263478
"44160","11731",-73.3119159,40.8647497
"44161","11374",-73.8624893,40.7255722
"44162","33907",-81.8716058,26.5588224
"44163","33445",-80.109357,26.4647478
"44164","55421",-93.2599459,45.0563001
"44165","32903",-80.5827272,28.1095304
"44166","11226",-73.9536163,40.6470923
"44167","33426",-80.0814292,26.5386936
"44168","33154",-80.1261093,25.8871575
"44169","7704",-74.0358876,40.3610648
"44170","11727",-72.9992013,40.8818158
"44171","11363",-73.7448437,40.7728635
"44172","53226",-88.0411993,43.0513426
"44173","11758",-73.471054,40.666393
"44174","30317",-84.3147572,33.7467783
"44175","30303",-84.3883717,33.755711
"44176","33973",-81.7294702,26.5974704
"44177","11426",-73.7213063,40.7349144
"44178","11720",-73.0759446,40.8688263
"44179","10451",-73.9271644,40.8187386
"44180","8732",-74.1386767,39.9386722
"44181","10474",-73.8830701,40.8050442
"44182","8109",-75.0319086,39.9671069
"44183","34668",-82.7023383,28.3031034
"44184","33016",-80.3352364,25.8925211
"44185","34239",-82.5239953,27.3086034
"44186","53215",-87.9432837,42.991356
"44187","7675",-73.9947563,41.0229118
"44188","11222",-73.9506774,40.7282702
"44189","8007",-75.0523534,39.8667532
"44190","7067",-74.3176876,40.5892333
"44191","6702",-73.0449551,41.5567064
"44192","11367",-73.8213213,40.7295546
"44193","10701",-73.8713099,40.9413523
"44194","53404",-87.8107561,42.750261
"44195","11218",-73.9800645,40.6483744
"44196","10475",-73.8272029,40.87347
"44197","30340",-84.2542195,33.9025669
"44198","11422",-73.7389596,40.6584068
"44199","11726",-73.3973936,40.6777841
"44200","11718",-73.2676903,40.7276613
"44201","55427",-93.3767976,45.0155422
"44202","53717",-89.5167298,43.0718858
"44203","11738",-73.0346244,40.8380145
"44204","33150",-80.2070328,25.8487631
"44205","14616",-77.6478852,43.2306445
"44206","13207",-76.1638823,43.0178864
"44207","53209",-87.9432837,43.1272254
"44208","8901",-74.45185,40.4861552
"44209","30308",-84.3726049,33.7717008
"44210","33708",-82.7940297,27.8131235
"44211","33161",-80.1819268,25.8909628
"44212","10454",-73.9154069,40.8022594
"44213","33323",-80.3101684,26.1512497
"44214","8730",-74.0623244,40.1030781
"44215","8863",-74.3088879,40.5309535
"44216","11412",-73.762495,40.6963978
"44217","10044",-73.9550857,40.7573053
"44218","33004",-80.1372757,26.0517448
"44219","8002",-75.0260667,39.9311729
"44220","32922",-80.7380716,28.37512
"44221","10566",-73.9183464,41.2916113
"44222","30030",-84.2963392,33.7709887
"44223","30044",-84.0695961,33.9327331
"44224","7626",-73.9565551,40.9412128
"44225","53226",-88.0411993,43.0513426
"44226","7717",-74.0153231,40.191299
"44227","10040",-73.9330429,40.8639624
"44228","11374",-73.8624893,40.7255722
"44229","8010",-74.9150313,40.0520116
"44230","8105",-75.0903154,39.9546859
"44231","6106",-72.7038047,41.743111
"44232","32202",-81.6555607,30.3276337
"44233","33612",-82.4427769,28.0563834
"44234","30812",-82.0161996,33.3701528
"44235","8884",-74.3910019,40.398174
"44236","11693",-73.8272029,40.6166766
"44237","33193",-80.4604643,25.6987264
"44238","13202",-76.1473156,43.0481645
"44239","10453",-73.9154069,40.8515872
"44240","53205",-87.9383822,43.0543956
"44241","33137",-80.1819268,25.8207159
"44242","53208",-87.962884,43.0499798
